Type,ID,Name,Event
"I24","26897639","689763 ★晨光GOLD巧克力生土司",""
"EAN13","5060573549752","706203 (預)FUGGLER 牙齒怪-貓咪球球",""
"EAN8","27086629","708662 OPEN!柿柿如意公仔","20260814_五六日_037"
"I24","27141779","714177 阿桐阿寶四神湯",""
"I24","27159088","715908 提拉米蘇QQ蛋糕捲",""
"EAN13","4570118118806","733192 寶可夢星降夜晚篇入浴球(限量)",""
"EAN13","4710015113089","733664 (7L)乖乖玉米脆條-香濃巧克力52g",""
"EAN13","4710036406030","742305 好奇迷你純水濕巾8抽X4包",""
"EAN8","27425596","742559 地瓜燒",""
"I24","27505335","750533 晶英酒店奶凍蜜瓜包",""
"EAN13","8410707010097","756405 G)西班牙茱兒蘋果汁 200ml",""
"EAN13","4718009096783","757968 花芊金門一條根貼布10片(媽祖款)",""
"EAN8","27580264","758026 衣索比亞-精品小冰美",""
"I24","27591970","759197 藍莓丹麥",""
"EAN8","27624401","762440 115七夕四方型椎小熊花束",""
"EAN13","5020628001260","772179 20)英國泰翠絲金黃蘋果酒",""
"EAN13","8809624621088","772212 20)韓國抹茶風味Highball調酒",""
"EAN13","4901411148588","777969 20)KIRIN冰結調酒-哈密瓜",""
"EAN13","4710088824868","778125 AB+益菌優酪乳(無加糖)PE260ml",""
"EAN13","4710088473646","778151 純喫茶青檸綠茶650ml(盒)",""
"I24","27782644","778264 吳寶春-芋泥金沙麵包",""
"EAN13","4901777409804","780517 20)三得利-196無糖4%橘子檸檬",""
"EAN13","8936061260263","780785 2O)SAPPORO150周年紀念頂級啤酒",""
"EAN8","27811160","781116 黃金蛋形象頭卡",""
"EAN13","4713012882026","781503 20)臺虎水果大亂鬥啤酒",""
"I24","27824306","782430 韓國延世大學原味生乳包105g",""
"EAN8","47112506","783763 易口舒無糖薄荷錠沁涼薄荷",""
"EAN8","47112513","783776 易口舒無糖薄荷錠勁爽薄荷",""
"EAN13","8850388541556","785359 (量)統一生機Cocodee椰子水1L",""
"EAN13","4942568230054","786720 日本NIJIYA山形西洋梨調酒",""
"EAN13","8801117667405","789001 (量)好麗友烏龜脆片-洋釀炸雞",""
"EAN13","4570118005304","789014 寶可夢GO!水屬性入浴球(限量)",""
"EAN13","4570118005342","789115 寶可夢GO！超能力屬性入浴球",""
"EAN13","4570118005359","789124 寶可夢GO!岩石屬性入浴球(限量)",""
"I24","27909713","790971 美福-肉鬆鹹蛋黃捲餡土司",""
"I24","27914854","791485 乖乖-香濃巧克力雷仔捲",""
"I24","27936511","793651 晶英酒店糖霜檸檬蛋糕棒",""
"EAN13","4902397847267","793832 西莎真饌燉肉野菜牛口味","20260814_五六日_035"
"EAN13","4902397852988","793920 西莎真饌燉肉野菜嫩雞口味","20260814_五六日_036"
"EAN13","4901411152622","794272 20)KIRIN冰結調酒-無糖萊姆500ml",""
"EAN13","4901411142562","794298 20)KIRIN冰結調酒-氣泡芒果350ml",""
"I35","27960639","796063 (盒)上口美食清蒸筍香肉圓",""
"I35","27965801","796580 21Plus雙色地瓜",""
"I24","27966969","796696 (區)肉鬆鹹蛋糕",""
"EAN13","4710174126852","797901 (量)盛香珍開心果夾心曲奇",""
"EAN13","4711588017286","802382 (贈)台啤迷你錄音機鑰匙圈",""
"EAN13","8886467130038","802667 (8L)品客焦糖奶油口味洋芋片",""
"I24","28041443","804144 圓山-寶山黑糖手撕包",""
"EAN13","4718487802975","804850 別蚊我勁涼草本驅蚊噴霧",""
"EAN13","4715082000058","805897 (量)太珍香蒜條子",""
"EAN13","4710088832535","806780 科學麵-岩烤海苔mini包",""
"EAN13","6942836724313","830331 好時巧酥可可風味片",""
"EAN13","4985011710116","948777 G)日本7PREMIUM柑橘風味沙瓦酒飲",""
"EAN13","4901777448735","780501 三得利-196奇異果葡萄柚",""
"EAN13","9555163310660","583791 HARU含春熱愛輕薄型衛生套4入",""
"EAN13","4718005881512","476771	(串)星太郎點心麵-小雞汁四連包",""
"EAN13","4713145011300","793603	(串)造型餅乾四連包-吉伊卡哇",""
"I24","23999596","399959  統一麵包海鹽羅宋",""
"EAN8","26325156","632515	珍食8折/65折貼標",""
"EAN13","4713012883627","777958 20）臺虎精釀餞男醋女調酒",""
"EAN13","4713575142469","613385 美麗日記活能抗老保濕面膜2入",""
"EAN13","4713575132736","992555 美麗日記積雪草超能修護面膜2入",""
"EAN13","8000500121436","127725健達繽紛樂White（白）",""
"EAN13","4891259524128","173315 金頂鹼性 4 號電池 4+2入",""
"EAN8","23823426","23823426 柳橙糖液",""
"UPCA","074570002009","267096 哈根達斯香草迷你杯",""
"UPCA","074570012008","267106 哈根達斯巧克力迷你杯",""
"EAN8","19305929","305925 熱狗竹籤",""
"EAN13","4710144201206","310076 旺旺仙貝家庭號",""
"EAN13","4902720076951","333525 森永乳業pino一口巧克力冰淇淋",""
"EAN13","4710088832092","362233	(串)科學麵小心點兒原味五連包",""
"EAN13","3415581306194","398860 哈根達斯仲夏野莓迷你杯",""
"EAN13","4903032242362","400328 大雷神巧克力餅乾",""
"EAN13","4713653606937","431220冠億紅豆",""
"I24","24385435","438543  統一麵包奶香葡萄",""
"EAN13","3415586949181","502311 哈根達斯巧克力脆杏仁雪糕",""
"I24","25071986","507198  晨光嚴選土司",""
"EAN13","4901360314225","5524767PREMIUM白巧克力力奶油餅乾",""
"EAN8","28025979","802597 預-茄芷保冷袋",""
"","00000000000000","856874	TPE拋棄式手套(寬13cm)",""
"","00000000000000","856878	TPE拋棄式手套(寬12.3cm)",""
"","00000000000000","835383	珍食優惠貼紙(65折)",""
"EAN8","25476668","547666	鋼製櫃台抽屜滑輪(五金)",""
"","00000000000000","405017	(串)SF蠟筆小新玉米餅四連包",""
"EAN13","4710176044260","582325	(串)蠟筆小新三色蔬菜餅四連",""
"","00000000000000","697847	法國普羅旺斯PJ香水-甜蜜愛戀",""
"","00000000000000","577677	雪肌粹完美防曬乳",""
"","00000000000000","577672	雪肌粹完美防曬凝膠",""
"","00000000000000","393116	雪肌粹淨白化妝水M",""
"","00000000000000","393120	雪肌粹淨白乳液M",""
"","00000000000000","393130	雪肌粹潔淨卸妝油",""
"","00000000000000","577820	雪肌粹潔淨洗面乳(大)",""
"","00000000000000","551558	雪肌粹淨白洗面乳",""
"","00000000000000","537590	雪肌粹淨白美肌霜",""
"","00000000000000","560295	雪肌粹淨白美肌BB霜02(自然肌)",""
"","00000000000000","393121	雪肌粹淨白美肌凝凍M",""
"","00000000000000","393115	雪肌粹輕旅行淨白保養組",""
"","00000000000000","760276	雪肌粹日用完美防曬精華",""
"","00000000000000","519211	美國小樹香片-煥然衣新",""
"","00000000000000","609851	西班牙SUAVINA護唇膏-經典",""
"","00000000000000","703872	韓國MF乳木果護手霜",""
"","00000000000000","706506	美國LIPSMACKER護唇膏-熊",""
"","00000000000000","706507	美國LIPSMACKER護唇膏-大眼怪",""
"","00000000000000","789758	曬傷Kitty飲料袋雙倍可愛盲盒",""
"","00000000000000","789751	曬傷Kitty超輕傘-夏日款(淺色)",""
"","00000000000000","776347	得意廚房紙巾70抽入(單捲)",""
"","00000000000000","406547	(1串)得意廚房紙巾70抽(6捲入)",""
"EAN13","4713575142636","664044	UNIDESIGN新柔感3層抽衛(包)",""
"","00000000000000","739394	舒潔小熊印花抽取面紙100抽",""
"","00000000000000","771825	雪肌粹淨白酵素洗顏粉",""
"","00000000000000","579050	電子票證架前架螺絲(內附4組)",""
"","00000000000000","579054	電子票證C型掛勾(2入)附價格牌白",""
"","00000000000000","579163	電子票證C型掛勾(2入)附價格牌咖",""
"","00000000000000","579167	電子票證上方價格飾條(背膠)",""
"","00000000000000","610007	門市自訂價格卡POP-A4四小張",""
"","00000000000000","519539	防燙隔熱紙板150個",""
"","00000000000000","353171	OPENNOW手機架",""
"","00000000000000","322205	Open將紙袋(特大)10個/束",""
"","00000000000000","319359	櫃檯小竹籃",""
"","00000000000000","501543	櫃檯區小桃太郎旗桿",""
"","00000000000000","505770	OPEN小將手搖扇(30入/束)",""
"","00000000000000","349798	不銹鋼杯-700ml",""
"","00000000000000","324797	36mm膠帶專用切割器",""
"","00000000000000","493859	POS收銀機色帶",""
"","00000000000000","196408	Motex標價機專用墨球",""
"","00000000000000","196547	CITYCAFE專用量杯",""
"EAN8","20881801","881807	CITYCAFE圍裙(M)",""
"","00000000000000","881742	citycafe裙L號(加長)",""
"","00000000000000","442219	新型募款箱",""
"","00000000000000","186683	紙袋盒",""
"EAN8","19211251","211257	硬幣計算整理盒",""
"","00000000000000","493697	Motex標價機",""
"","00000000000000","493707	Motex標價機紙卷",""
"","00000000000000","759986	咖啡機通用大中小刷子組(新)",""
"","00000000000000","778750	咖爺咖啡系統清洗藥球",""
"","00000000000000","778751	咖爺牛奶系統清洗藥錠",""
"","00000000000000","350127	昭惠醫用口罩(未滅菌)50入",""
"","00000000000000","537229	糖漿陳列盒",""
"","00000000000000","616616	廢筆電回收袋5入(透明袋)",""
"","00000000000000","609590	台新咖啡機加大藥錠+藥粉組",""
"","00000000000000","641807	珍珠微波容器",""
"EAN8","25316483","531648	塑膠收納杯架(注塑杯架)",""
"","00000000000000","370609	防盗掛扣(5個)",""
"","00000000000000","370607	防盜掛鎖(1個)",""
"","00000000000000","370666	三孔(有耳)圓型夾R840黑",""
"","00000000000000","370523	A411孔明信片內頁(10張)",""
"","00000000000000","360185	自動感應手指消毒機",""
"","00000000000000","504711	咖啡攪拌棒盒",""
"","00000000000000","533845	自助區陳列線架(紙碗架)",""
"","00000000000000","196482	消毒清潔用量水杯(3L)",""
"","00000000000000","537577	莊臣潔效600除油清潔劑(1加崙)",""
"","00000000000000","196385	上黏必蟑螂螂愛(滅蟑餌劑)",""
"EAN13","4712833280035","094687	瑞德蟑鄉凝膠餌劑",""
"","00000000000000","196288	蟑螂偵測屋(10入)",""
"EAN8","19288185","288187	國際牌微波爐燈泡",""
"","00000000000000","288190	國際牌微波爐上蓋板",""
"","00000000000000","291374	國際牌微波爐門內視窗",""
"","00000000000000","770900	冰品海島櫃隔板6入",""
"","00000000000000","726645	ES咖啡機清潔藥球(新包裝)",""
"","00000000000000","405238	小鋁梯(3尺高)",""
"","00000000000000","613137	愛惠浦前置濾芯(PF-101)溝槽式",""
"","00000000000000","484395	商用型手壓拖把布盤",""
"","00000000000000","487655	商用型手壓拖把架(含一布盤)",""
"","00000000000000","302283	業務用鮮乳空瓶回收袋(包/20人)",""
"","00000000000000","547004	飲料承重車剎車輪",""
"","00000000000000","302282	業務用其他空瓶回收袋(包/20入)",""
"","00000000000000","546993	飲料承重車下管",""
"","00000000000000","547130	飲料承重車車輪(無剎車)",""
"","00000000000000","547143	飲料承重車(整台)",""
"EAN8","20547158","547156	休閒.泡麵補貨承重車(整台)",""
"EAN8","20532895","532899	新型手壓拖把(布面-2入)",""
"","00000000000000","532925	新型手壓拖把(組)",""
"","00000000000000","882293	束繩(銀灰色)",""
"","00000000000000","881904	A4資料板夾",""
"","00000000000000","094713	休閒.泡麵補貨車輪子(無煞車)",""
"","00000000000000","094616	休閒.泡麵補貨車輪子(有煞車)",""
"","00000000000000","309835	拖把座(特大)",""
"","00000000000000","094836	細縫清潔棒",""
"","00000000000000","309851	畚斗",""
"EAN8","19149127","149121	地板刷頭",""
"","00000000000000","149150	地板刷柄",""
"EAN8","20094935","094933	細縫清潔棒更換套",""
"","00000000000000","095031	細縫清潔棒把手",""
"","00000000000000","003841	新式雨傘架",""
"EAN8","19121345","121347	急救箱",""
"EAN8","19120959","120951	大鋁梯(高6尺)",""
"","00000000000000","819227	可搖動式掛勾(含價格牌)",""
"","00000000000000","605450	天素地蔬綠色空白價格卡",""
"EAN8","27937853","793785	掛勾用價格牌10入(國採)",""
"","00000000000000","533992	缺貨價格卡(100入",""
"","00000000000000","662944	智FUN機專用(空白價格卡)",""
"","00000000000000","305048	OPEN小將壓克力A",""
"","00000000000000","527558	可調式價格卡",""
"","00000000000000","365075	彈簧掛勾",""
"","00000000000000","094409	88cm冰箱貼式平面飾條",""
"","00000000000000","094302	59cm冰箱貼式平面飾條",""
"EAN8","27310267","731026	易倒輔助板(寬版10入)",""
"","00000000000000","494038	文具架",""
"","00000000000000","797223	(3L4L)舒適三層刮鬍刀陳列架",""
"","00000000000000","537629	DHC壓克力陳列架(小",""
"","00000000000000","882303	防倒得力粘(1片",""
"","00000000000000","882206	掛勾(6入裝)",""
"EAN8","20794125","794123	杯湯新式壓克力架",""
"","00000000000000","494070	懷酒瓶陳列架(窄貨架)",""
"","00000000000000","421173	糖果底層陳列道具",""
"","00000000000000","094551	白繽紛樂壓克力插卡",""
"","00000000000000","882329	SN8636標價夾",""
"","00000000000000","304670	6cmT型隔板10入",""
"","00000000000000","315288	6CM右L隔板5入",""
"","00000000000000","672634	塑膠(對角煞車)補貨台車",""
"EAN8","26726946","672694	塑膠補貨台車-煞車輪",""
"","00000000000000","610005	門市自訂價格卡POP-A4全張",""
"","00000000000000","893742	寶特瓶回收袋-黃色25入",""
"","00000000000000","399764	水果墊布",""
"","00000000000000","660881	廚餘回收袋-本色30入",""
"","00000000000000","365949	資源回收筒-蓋子",""
"EAN8","20431747","431749	櫃台後自用垃圾桶蓋",""
"","00000000000000","196589	無煙灰缸垃圾桶-桶蓋",""
"","00000000000000","431613	櫃台後自用垃圾桶身",""
"EAN8","20431730","431736	無煙灰缸垃圾桶-桶身",""
"EAN8","20539085","539087	附TEFLON煙灰缸垃圾桶-筒蓋",""
"","00000000000000","882002	貨架POP夾",""
"EAN8","19260846","260840	POP鐵線夾",""
"","00000000000000","421199	POPT型插座(含咬齒)",""
"","00000000000000","421186	POPU型插座(含咬齒)",""
"","00000000000000","537470	桃太郎日式壁掛式(壁叉)",""
"","00000000000000","882167	緊急照明燈",""
"","00000000000000","196699	滅火器放置架名牌",""
"","00000000000000","196615	思樂冰機清潔專用刷",""
"","00000000000000","516812	新式鹽度計",""
"","00000000000000","553608	關東煮木框",""
"","00000000000000","972088	茶葉蛋玻璃鍋蓋",""
"","00000000000000","301737	不鏽鋼夾具",""
"","00000000000000","533968	拉麵架檔板",""
"","00000000000000","533955	兩分槽",""
"","00000000000000","533890	醬料盒(短型)",""
"","00000000000000","533939	刀叉盒",""
"","00000000000000","533926	塑膠底盤",""
"","00000000000000","534752	自助區陳列線架1(夾具架)",""
"EAN8","20534103","534105	自助區陳列架(紙袋架)",""
"","00000000000000","534024	自助區陳列線架(拉麵架)",""
"","00000000000000","288226	熱狗機掀板(HR30.HR31共用)",""
"","00000000000000","095154	熱狗機右邊紅圍板(面對熱狗機)",""
"EAN8","20095055","095057	熱狗機左邊紅圍板(面對熱狗機)",""
"","00000000000000","196327	HR-31熱狗機防塵蓋主體+掀板",""
"","00000000000000","196301	R20熱狗機防塵蓋",""
"","00000000000000","288239	HR30熱狗機防塵蓋",""
"","00000000000000","538099	熱狗機HR-20紅色圍板(小台)",""
"","00000000000000","261207	熱狗機HR30紅色圍板(大台)",""
"EAN8","20095253","095251	關東煮墊高架",""
"","00000000000000","094360	IH關東煮機專用鋼杯",""
"","00000000000000","003838	關東煮機專用小米血盒",""
"","00000000000000","094467	IH關東煮機專用鋼杯框",""
"","00000000000000","537674	關東煮防塵蓋卡榫",""
"","00000000000000","881739	關東煮調理杓(黑柄)",""
"","00000000000000","537661	關東煮透明PC防塵蓋",""
"EAN8","19295923","295925	關東煮機L板告知座",""
"EAN8","20882143","882141	關東煮隔板固定條",""
"","00000000000000","882219	IH關東煮機專用配件(組)",""
"EAN8","20537753","537755	舊式關東煮機專用不銹鋼外框",""
"","00000000000000","432724	舊式關東煮機專用內鍋底板",""
"","00000000000000","306706	預熱層告知卡",""
"","00000000000000","494478	新式紙巾盒",""
"","00000000000000","624560	吊掛架壓克力棚板",""
"EAN8","26245676","624567	吊掛架壓克力棚板專用掛勾",""
"","00000000000000","774454	吊掛架標價牌-16入(破損遺失用)",""
"","00000000000000","774940	斜角吊掛架單支2入-破損遺失用",""
"EAN8","27749531","774953	平式吊掛架/單支2入-破損遺失用",""
"","00000000000000","634051	冷凍陳列盒飾條(1入/組)-68公分",""
"","00000000000000","407503	圓形飯糰陳列架",""
"","00000000000000","637721	冷凍陳列盒(2入/組)",""
"","00000000000000","637730	冷凍陳列盒飾條(1入/組)-58公分",""
"","00000000000000","637734	冷凍陳列盒飾條(1入/組)-63公分",""
"","00000000000000","378420	雙溫層櫃-水果籐籃(2入)",""
"","00000000000000","003485	立式冰箱陳列籃(小)",""
"EAN8","19157696","157698	解凍箱",""
"","00000000000000","128742	冷藏棉衣L",""
"","00000000000000","882057	短S掛勾(Walk-in,用)4入",""
"","00000000000000","006077	沙拉醬包陳列盒4入",""
"","00000000000000","882154	長S掛勾(Walk-in用)4入",""
"","00000000000000","881496	博克Q肉丁壓克力陳列盒",""
"","00000000000000","711277	放大鏡片-含掛繩(3組)",""
"","00000000000000","702570	垃圾整理專用夾",""
"","00000000000000","591289	大人思樂冰陳列盒",""
"EAN8","25891980","589198	流行玩具陳列盒",""
"","00000000000000","488684	非24H茶葉蛋專用小水壺",""
"","00000000000000","398662	安全防護角墊",""
"","00000000000000","750715	CITYCAFE特選升级桃太郎旗",""
"EAN8","26660998","666099	CITYCAFE特選咖啡桃太郎旗",""
"","00000000000000","428331	桃太郎灌水式旗座(10L)",""
"","00000000000000","563055	茶BAR桃旗有料更好喝0318",""
"EAN8","25245202","524520	關東煮桃太郎旗",""
"","00000000000000","478428	雪淋霜桃太郎旗",""
"","00000000000000","416601	思樂冰桃太郎旗",""
"","00000000000000","525853	CITYPEARL珍珠奶茶桃太郎旗",""
"","00000000000000","465853	foodomo_桃太郎旗(外送版)",""
"","00000000000000","361925	精品咖啡花香升級橫布條",""
"","00000000000000","343382	OPENNOW紙袋(50入）",""
"EAN8","23450547","345054	開心市集購物提袋(50入)",""
"","00000000000000","359252	精品咖啡新形象外橫布條",""
"","00000000000000","951605	精品咖啡戶外主題海報",""
"EAN8","28985822","898582	結帳地貼-排隊停等線(長形)",""
"","00000000000000","898604	結帳地貼-排隊等候區(圓)",""
"","00000000000000","899323	結帳地貼-排隊指引線(箭頭)",""
"","00000000000000","496596	KAY-5消毒粉20入/包",""
"","00000000000000","874995	消毒專用噴槍",""
"","00000000000000","407520	現萃茶桃太郎旗(冬季)",""
"","00000000000000","386581	現萃茶夏季桃太郎旗",""
"","00000000000000","369023	壓克力牌架(2入)-多拿滋/聖娜用",""
"","00000000000000","348855	桃太郎旗座(12L)上蓋",""
"","00000000000000","302503	桃太郎旗橫桿",""
"","00000000000000","339172	人力招募桃太郎旗",""
"","00000000000000","353986	門市用餐區托盤",""
"","00000000000000","537357	桃太郎旗8时伸縮直式旗桿",""
"","00000000000000","196505	座位區壓克力告知",""
"","00000000000000","881687	open將汽球+球桿(100入)",""
"","00000000000000","538769	門市試吃道具-長方形托盤",""
"","00000000000000","538756	門市試吃道具客制化圓形展示托盤",""
"","00000000000000","538743	門市試吃道具PC耐摔材質透明罩",""
"","00000000000000","196343	外送提袋",""
"","00000000000000","315569	open將外帶手提紙盒",""
"","00000000000000","586028	L740商用脫水桶(單件)",""
"","00000000000000","365321	i珍食小側招",""
"","00000000000000","407473	循環杯門市櫥窗區A4海報",""
"","00000000000000","664170	愛)愛心飼料暖心捐贈小卡",""
"","00000000000000","469141	foodomo櫥窗靜貼",""
"EAN8","20045364","309030	有7-ELEVEN真好-型像靜貼",""
"","00000000000000","350361	環保限塑-櫥窗區A4POP",""
"","00000000000000","480947	防疫期間社交距離守則A3",""
"","00000000000000","373288	器具消毒安心公告靜貼",""
"","00000000000000","517102	茶葉蛋鍋蓋掀蓋告知靜貼",""
"","00000000000000","517995	茶葉蛋鍋蓋預煮中告知靜貼",""
"","00000000000000","373537	全店集點DM",""
"","00000000000000","463889	人事徵人POP(open)",""
"","00000000000000","989543	外送服務靜貼",""
"","00000000000000","463818	自動門靜貼",""
"","00000000000000","463834	身高尺",""
"","00000000000000","384353	招牌水餃冷凍品名卡",""
"","00000000000000","791943	冰塊杯冰箱把手靜貼",""
"EAN8","27919637","791963	冰塊杯_製冰機貼紙25X30cm",""
"EAN8","27672846","767284	SOUL自備杯+熱燕麥牛奶冰箱貼",""
"EAN8","27672877","767287	SOUL自備杯+循環杯牛奶冰箱貼",""
"","00000000000000","379736	Ponta/CLIQQ3外旅會員卡教學",""
"","00000000000000","628869	遵守販賣菸品3步驟POP",""
"","00000000000000","361231	生活美容小物陳列盒",""
"","00000000000000","326783	日常醫材用品陳列盒",""
"","00000000000000","382189	禁止站立梯頂作業貼紙",""
"","00000000000000","372873	(新)掃描式微波爐立牌",""
"","00000000000000","372883	(新)掃描式微波爐-掃描區貼紙",""
"","00000000000000","372893	(新)掃描式微波爐門貼",""
"","00000000000000","372895	新掃描式微波爐商品放置高度貼紙",""
"","00000000000000","742168	請在此等候結帳地貼-長形/圓形",""
"","00000000000000","406335	現萃茶天吊",""
"","00000000000000","347188	酒品專區-啤酒小側招貨架/OSC",""
"","00000000000000","989394	門市現金管理機制",""
"EAN8","20741556","741552	金庫管理靜貼",""
"","00000000000000","463999	募款箱封條貼紙",""
"EAN8","20024413","024411	資源回收結帳條碼墊板",""
"","00000000000000","464097	安心取(非自取門市使用)",""
"EAN8","20742195","742197	電子商務廠商名稱插卡",""
"","00000000000000","360025	櫃臺區-皮包放置處貼紙",""
"","00000000000000","742692	日用品櫃台區即時代收陳列盒",""
"","00000000000000","319967	您的聲音我們在乎POP",""
"","00000000000000","337458	交貨便寄取件標準說明",""
"EAN8","20518752","518750	自助結帳收銀機台上方POP",""
"","00000000000000","739263	門市電池資源回收說明_A4墊板",""
"","00000000000000","713571	自助結帳專區天吊",""
"","00000000000000","639357	開水機沖泡陳列架",""
"","00000000000000","613001	現烤地瓜春夏版形象頭卡",""
"","00000000000000","733106	蒸玉米形象背板",""
"","00000000000000","325905	所長茶葉蛋鍋圍邊",""
"","00000000000000","337343	所長茶葉蛋鍋靜貼",""
"","00000000000000","348615	門市座位區保持社交距離POP",""
"","00000000000000","492641	糖果3L-MM&AIR壓克力架",""
"","00000000000000","540845	所長茶葉蛋價格靜貼",""
"","00000000000000","333166	EC櫃錄影告知POP",""
"","00000000000000","309162	心熱園熱罐機杯套吊掛組",""
"EAN8","20064648","338482	心熱園熱罐機頂帽",""
"EAN8","24065160","406516	珍珠粉圓量杯POP",""
"","00000000000000","365946	機器上蓋隨手蓋上POP",""
"","00000000000000","318674	Jolytime微波爆米花操作說明",""
"","00000000000000","334523	自助區夾子貼紙",""
"","00000000000000","024453	蔥抓餅冷凍品名卡",""
"","00000000000000","508333	中島冰箱上方燈箱對位貼&刮片",""
"","00000000000000","508430	OSC冰箱上方燈箱對位貼&刮片",""
"EAN8","20024307","024301	門市倉庫宣導A4POP",""
"","00000000000000","730915	蒸玉米價格貼",""
"","00000000000000","731039	蒸玉米鍋上字貼",""
"","00000000000000","464288	高溫請小心取用",""
"","00000000000000","391708	麻辣關東煮量杯專用貼紙",""
"","00000000000000","477323	開水機POP(自助區用)",""
"","00000000000000","464521	微波按鍵貼紙+鮮奶",""
"EAN8","20464530","464534	微波爐使用方法(張)",""
"EAN8","20302641","302647	微波爐使用方法立牌",""
"EAN8","20492076","492078	熱水機貼紙(4種)",""
"","00000000000000","464275	熱狗夾包子茶葉蛋夾",""
"","00000000000000","377643	熱狗機台側邊紙袋陳列盒",""
"","00000000000000","492081	調味料插條1套9種18張",""
"","00000000000000","990657	機器故障告示牌",""
"","00000000000000","767256	ibon紙捲放置引導貼紙",""
"","00000000000000","767294	ibon行動電源機台POP",""
"","00000000000000","484970	事務機面板操作貼紙",""
"","00000000000000","989695	事務機價格貼紙",""
"","00000000000000","597282	不冰飲料貨架飾條",""
"","00000000000000","667711	國際精品特惠價45cm飾條",""
"","00000000000000","539034	OPEN!PLAZA中島6台頭卡",""
"","00000000000000","346321	寵物專區形象飾條",""
"","00000000000000","325384	玩具入浴球串掛架",""
"","00000000000000","325443	玩具入浴球頭卡",""
"","00000000000000","715474	燒酒吊掛陳列盒",""
"EAN8","27308769","730876	雪肌粹45CM陳列盒",""
"","00000000000000","364894	星巴克沖泡陳列盒",""
"","00000000000000","365074	MiniToGo隨時享受零食陳列盒",""
"","00000000000000","464107	GATSBY陳列盒",""
"","00000000000000","360551	卸妝保養好物陳列盒",""
"","00000000000000","325461	衛生套陳列盒",""
"","00000000000000","355266	現蒸地瓜磅秤靜貼",""
"","00000000000000","314130	糖果3LAirWaves陳列盒底座",""
"","00000000000000","350822	鮮肉鍋貼冷凍品名卡",""
"","00000000000000","382217	EC櫃面板-自助取件POP",""
"","00000000000000","326491	金莎禮盒長期陳列盒",""
"","00000000000000","321855	利捷維陳列盒",""
"","00000000000000","361205	秋冬三護陳列盒",""
"","00000000000000","328686	進口巧克力陳列盒",""
"EAN8","20742706","742702	時尚專區新品推薦跳卡",""
"","00000000000000","356650	麵包三角離峰立牌",""
"","00000000000000","529801	全球精選暢銷品側招+飾條",""
"","00000000000000","371809	棉織品背板+飾條",""
"","00000000000000","310588	耳髮飾背板+飾條",""
"","00000000000000","393302	青醬蛤蜊義大利麵(袋)冷凍品名卡",""
"","00000000000000","326356	健美貨架保健補給陳列盒",""
"","00000000000000","365334	C2C交貨便收件包裹標籤",""
"","00000000000000","741617	夏季防曬陳列盒",""
"EAN8","20492632","492638	90cm-地方名特産背板",""
"EAN8","20445454","445458	(區)健康活力專區(統一生機)",""
"","00000000000000","742760	國採專櫃新型貨架POP",""
"","00000000000000","326620	國採專櫃天吊",""
"","00000000000000","372820	糖果巧克力優惠專區",""
"","00000000000000","353887	飯糰三角離峰立牌",""
"","00000000000000","338978	國際牌電池背板",""
"","00000000000000","333760	SOYJOY大豆營養棒陳列盒",""
"EAN8","20080372","362029	我的健康日記陳列盒",""
"","00000000000000","356026	highbar迷你酒陳列盒",""
"","00000000000000","328630	(3L)日用品寵物食品陳列盒",""
"EAN8","20043643","308141	串包零食陳列道具",""
"","00000000000000","393247	桂格系列專區陳列盒",""
"","00000000000000","006307	量販專區背板",""
"","00000000000000","393616	L型端架-麵包飾條",""
"","00000000000000","333799	美麗對策專區陳列盒",""
"","00000000000000","346793	酒品專區烈酒貨架背板",""
"EAN8","20024659","310590	插卡-新品上市",""
"","00000000000000","321081	易口舒架前架陳列鐵架",""
"","00000000000000","791773	大大大香辣鹽酥雞冷凍品名卡",""
"","00000000000000","791803	麻辣大鍋貼冷凍品名卡",""
"","00000000000000","791835	剝皮辣椒雞細扁麵冷凍品名卡",""
"","00000000000000","791851	美式BBQ烤雞翅冷凍品名卡",""
"","00000000000000","791863	冰塊杯_製冰機貼紙30X50cm",""
"","00000000000000","791864	炸裂椒麻腿冷凍品名卡",""
"","00000000000000","791879	蒜香黑胡椒雞胸條冷凍品名卡",""
"","00000000000000","791905	奶香起司烤雞筆管麵冷凍品名卡",""
"","00000000000000","781145	現調咖啡茶飲產品標示掃描専用",""
"EAN8","27672709","767270	甜點OSC冰箱離峰立牌",""
"","00000000000000","767322	甜點OSC冰箱今日小確幸飾條",""
"","00000000000000","767331	甜點OSC冰箱i珍食側招",""
"","00000000000000","764073	白種元韓式牛肉拌飯冷凍品名卡",""
"","00000000000000","763872	鮮凍藍莓冷凍品名卡",""
"","00000000000000","764023	烤雞佐青醬義大利麵冷凍品名卡",""
"","00000000000000","764033	四季紅油雞丁冷凍品名卡",""
"","00000000000000","764041	壹番屋奶油咖哩雞肉飯冷凍品名卡",""
"","00000000000000","764053	麻辣大鍋貼冷凍品名卡",""
"","00000000000000","764054	凍綜合莓冷凍品名卡",""
"","00000000000000","764055	雙起司肉醬義大利麵冷凍品名卡",""
"EAN8","27640975","764097	美式經典紐奧良烤雞翅冷凍品名卡",""
"","00000000000000","764101	大大大雞排冷凍品名卡",""
